Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
277,v_0_3,1,3854,5780,285.2669689162622,0.7487916946411133
278,v_0_3,0,6398,4720,4.713595525041405,0.5143532752990723
279,v_0_3,1,4298,5591,237.82208605533702,0.7546360492706299
280,v_0_3,1,3431,5449,-24.39930188103479,1.0669188499450684
281,v_0_3,1,4041,4648,11.285154354539904,1.0553600788116455
282,v_0_3,1,5063,5309,482.6829335450298,0.477402925491333
283,v_0_3,0,2321,1605,388.44498255752694,0.4552919864654541
284,v_0_3,1,6186,6799,418.0991118848486,1.0405542850494385
285,v_0_3,1,3527,6046,263.8075033120115,0.5686311721801758
286,v_0_3,1,3336,6717,7.787666109384266,0.5851619243621826
287,v_0_3,0,2728,1608,232.45669875847278,0.7545068264007568
288,v_0_3,0,5116,3143,111.83228213463971,0.5652480125427246
289,v_0_3,1,2756,6884,-63.536711343986745,1.0345368385314941
290,v_0_3,1,5118,6686,130.46356011764368,0.5470528602600098
291,v_0_3,0,7333,6686,-6.479156045969224,0.45297813415527344
292,v_0_3,1,3578,3876,-48.795492720934725,0.6368608474731445
293,v_0_3,1,231,3384,346.46488203639393,0.5472593307495117
294,v_0_3,0,6194,6066,-112.5660483407308,0.7557990550994873
295,v_0_3,0,6246,5599,71.33784036851634,0.8385391235351562
296,v_0_3,1,4563,5846,15.052150336691879,0.6219751834869385
297,v_0_3,1,1855,4718,493.28349538200484,1.033153772354126
298,v_0_3,1,4458,5854,654.4279994731594,0.7511248588562012
299,v_0_3,0,1834,1605,-191.63090884111827,1.0707051753997803
300,v_0_3,1,5166,5546,79.34422146019482,0.47718000411987305
301,v_0_3,0,6236,6130,-96.89567360018674,0.9119770526885986
302,v_0_3,1,2760,6847,517.0418298399661,0.46144604682922363
303,v_0_3,1,1687,3276,-99.22264844608772,0.9351460933685303
304,v_0_3,1,6664,6723,-8.359999882575469,0.45844316482543945
305,v_0_3,0,4225,259,-71.38222223944277,1.0628719329833984
306,v_0_3,1,1832,2482,523.8880526536879,1.0967869758605957
307,v_0_3,1,4219,6695,341.6380853063466,0.6284711360931396
308,v_0_3,0,5536,5361,99.6263881621579,0.45679593086242676
309,v_0_3,1,2610,5889,-12.242046877502753,0.8343300819396973
310,v_0_3,1,3651,4982,79.45161091258313,1.133012056350708
311,v_0_3,0,4014,475,70.63268439556641,0.7589969635009766
312,v_0_3,1,3711,5994,596.2801573575878,0.543748140335083
313,v_0_3,0,4300,3682,295.4772904485542,0.45830297470092773
314,v_0_3,0,5089,3122,180.15158867962057,0.5022678375244141
315,v_0_3,1,4011,5378,95.02993036428016,0.816403865814209
316,v_0_3,1,4198,6081,346.6386682479441,0.755011796951294
317,v_0_3,0,7453,6832,427.5395454336923,0.4511549472808838
318,v_0_3,1,2690,3399,-175.94203125544627,0.9066598415374756
319,v_0_3,1,1635,3000,51.93146885987885,0.8165562152862549
320,v_0_3,1,1658,3882,494.5421429101913,0.9151849746704102
321,v_0_3,0,7171,6039,62.724310439951196,0.5411357879638672
322,v_0_3,1,6474,6679,141.0610481297829,0.4503779411315918
323,v_0_3,1,4098,5825,62.5959867022369,0.7670841217041016
324,v_0_3,1,2574,6687,551.5683420088852,0.9975738525390625
325,v_0_3,1,772,1606,688.3512056554509,0.6418061256408691
326,v_0_3,1,3776,6204,-221.62508019704714,0.9637246131896973
327,v_0_3,1,168,5442,23.970858865649742,0.7627770900726318
328,v_0_3,0,4196,1608,26.836896182117396,0.7539510726928711
329,v_0_3,1,3580,5407,-26.41524310481523,0.7724158763885498
330,v_0_3,0,4020,1727,53.24000183754697,0.797468900680542
331,v_0_3,1,210,4483,207.28192574971519,0.5352721214294434
332,v_0_3,0,4258,4152,124.97849079728056,0.4768791198730469
333,v_0_3,0,6310,6188,317.2753062931566,0.770028829574585
334,v_0_3,0,4045,3165,272.8171993235416,0.6704070568084717
335,v_0_3,1,2515,5889,227.46178035077784,1.1072368621826172
336,v_0_3,1,2853,7112,196.28517173760346,0.5204799175262451
337,v_0_3,1,2745,4719,145.26949848282825,1.0328259468078613
338,v_0_3,0,2516,1606,403.29167119307715,0.4747483730316162
339,v_0_3,0,6355,5581,275.3668693807107,0.455125093460083
340,v_0_3,0,4119,1530,69.1186355762546,0.5661687850952148
341,v_0_3,0,1742,1030,228.703646486494,0.7914061546325684
342,v_0_3,1,3564,6399,108.85885191404775,0.7546441555023193
343,v_0_3,1,5024,6266,266.8851543916932,0.4806058406829834
344,v_0_3,1,4261,6130,369.83457514966926,0.7739379405975342
345,v_0_3,1,4933,5583,219.99156133950422,0.824207067489624
346,v_0_3,1,2198,2725,294.1676083852518,0.5444211959838867
347,v_0_3,1,2514,2603,385.2418660634152,0.6801259517669678
348,v_0_3,1,5788,6742,-264.67251659024583,0.6597213745117188
349,v_0_3,1,4897,5669,508.0359377656992,0.44855380058288574
350,v_0_3,1,7136,7218,687.550588028826,0.4514749050140381
351,v_0_3,1,4791,5801,395.08079182614347,0.8372299671173096
352,v_0_3,1,3770,4966,122.68767020871569,1.0177757740020752
353,v_0_3,1,6579,6798,197.0671665400878,0.5370559692382812
354,v_0_3,1,2799,5977,375.65499185472487,0.4574720859527588
355,v_0_3,1,3569,5086,482.24472992894556,1.4871292114257812
356,v_0_3,0,6355,5186,75.98390127640845,0.45178890228271484
357,v_0_3,1,3938,4868,175.89900242522899,0.7530930042266846
358,v_0_3,1,1657,6039,287.4535511998942,0.47354698181152344
359,v_0_3,0,2618,2009,215.8904210557368,0.9298262596130371
360,v_0_3,1,4466,5802,236.32259223611607,0.5427772998809814
361,v_0_3,1,4448,5967,-55.80327391970731,0.8331849575042725
362,v_0_3,1,4226,5967,253.86136312823302,0.7448387145996094
363,v_0_3,1,3530,5365,293.82748346564995,0.551367998123169
364,v_0_3,1,191,3164,298.18365000874763,0.8395528793334961
365,v_0_3,0,3475,242,258.49926109757047,0.7911081314086914
366,v_0_3,1,3498,7035,152.46015659609662,0.4973430633544922
367,v_0_3,0,4547,2923,358.3388781596766,0.5489659309387207
368,v_0_3,0,4547,2093,71.42909710801491,1.0354549884796143
369,v_0_3,0,6743,6420,201.19350729585895,0.5373649597167969
370,v_0_3,1,1640,5642,346.2174952476058,0.8213088512420654
371,v_0_3,0,4365,3074,-46.91677542338051,1.3014309406280518
372,v_0_3,0,2481,1609,260.31521679015424,0.7689669132232666
373,v_0_3,1,2033,5545,121.63449698408297,0.7600910663604736
374,v_0_3,1,3123,5091,314.724975296656,0.5544111728668213
375,v_0_3,0,6232,5765,-37.446326775324074,0.698483943939209
376,v_0_3,1,3194,5150,735.6529965158905,0.5399842262268066
377,v_0_3,0,6834,6415,-54.87720461414628,0.745232105255127
378,v_0_3,0,4246,3304,-11.809129898606393,0.7756462097167969
379,v_0_3,1,4900,5373,-72.56393815756763,1.0264079570770264
380,v_0_3,0,4507,3793,200.56708833155952,0.792262077331543
381,v_0_3,1,3187,3822,244.0449492633631,0.6306509971618652
382,v_0_3,0,3560,3018,290.67347413490813,0.9642157554626465
383,v_0_3,1,2613,3019,396.39494339023554,1.022763967514038
384,v_0_3,1,4482,4877,121.30803146215858,1.1152019500732422
385,v_0_3,1,5516,6230,-243.92992713151423,0.49558019638061523
386,v_0_3,0,4732,2766,205.73621309055164,0.5356059074401855
387,v_0_3,1,2923,6351,790.7068707418922,0.8993191719055176
388,v_0_3,1,1758,4931,406.6761151309243,1.1182057857513428
389,v_0_3,1,1855,6266,58.24349591134684,0.8228719234466553
390,v_0_3,1,1697,5765,87.725069027568,1.0509459972381592
391,v_0_3,1,4123,6687,17.943881180781638,0.7474591732025146
392,v_0_3,1,2495,6882,309.947906446491,0.743319034576416
393,v_0_3,1,1838,3084,101.1866913243054,0.759728193283081
394,v_0_3,1,2515,4702,492.1214975773954,0.8222250938415527
395,v_0_3,1,5381,6032,54.64005339579353,0.7568719387054443
396,v_0_3,1,2507,3266,365.89072630498447,1.078228235244751
397,v_0_3,1,3930,5442,426.51775014510326,0.4577910900115967
398,v_0_3,1,3703,6471,132.7480245269277,0.45050716400146484
399,v_0_3,0,2719,2340,324.8454052314767,0.49523210525512695
400,v_0_3,1,3799,5669,36.52673424962428,0.8562889099121094
401,v_0_3,0,6884,5967,372.1244879767473,0.45604991912841797
402,v_0_3,1,2732,2964,178.57601427568468,1.0656108856201172
403,v_0_3,1,4212,5591,80.95889988100127,0.7482931613922119
404,v_0_3,0,2220,1603,275.636067723587,0.7462348937988281
405,v_0_3,1,221,3287,352.7353833641443,0.6109659671783447
406,v_0_3,1,5275,6102,786.1457294505633,0.45122194290161133
407,v_0_3,1,6655,7009,318.9837267753277,0.7461991310119629
408,v_0_3,1,6471,7015,-207.36518039875494,0.5390100479125977
409,v_0_3,0,3743,3184,149.45739093580494,0.4661879539489746
410,v_0_3,0,4046,1606,-76.07526479181514,0.6267869472503662
411,v_0_3,0,6191,6102,303.73617696685506,0.4966259002685547
412,v_0_3,1,3158,3888,29.80541629326676,0.5705392360687256
413,v_0_3,1,2801,6798,81.58653480638735,0.7855079174041748
414,v_0_3,1,4860,4886,36.57231021202502,0.5448062419891357
415,v_0_3,1,3945,5986,552.2242041950639,0.8136239051818848
416,v_0_3,0,3691,2560,72.06021957453245,1.1045098304748535
